id_commande,date_commande,id_client,id_produit,id_magasin,quantite,prix_unitaire,remise_pct,canal,statut,ville_livraison
CMD0007169,2023/12/23 08:19,C02709,P0027,M01,3,622.32,0.0,boutique,retourne,lyon
CMD0006227,2023/04/14 13:54,C01692,P0005,M07,1,123.67,0.0,telephone,livre,Bordeaux
CMD0000583,29 Feb 2024,C00471,P0030,M99,1,783.64,,BOUTIQUE,livre,  Bordeaux 
CMD0004261,03/04/2023,C02440,P0023,M04,3,98.48,0.0,BOUTIQUE,annule,Toulouse
CMD0006118,13 Aug 2024,C00541,P0020,M06,3,781.94,0.0,boutique,annule,Bordeaux
CMD0011973,09/05/2024,C00026,P0020,M99,3,824.03,5.0,telephone,livre,Marseille
CMD0010369,2023/11/03 12:09,C02852,P0035,M05,3,"549,24 EUR",0.0,boutique,annule,Strasbourg
CMD0005891,23/07/2023,C00644,P0013,M08,2,852.62,5.0,boutique,livre,  Lille 
CMD0000875,2023-08-26,C02926,P0029,M06,3,"188,56 EUR",0.0,boutique,livre,NANTES
CMD0004019,2024-03-21,C00252,P0035,M05,2,595.2,,telephone,livre,Strasbourg
CMD0001701,2023-11-12,C02155,P0026,M05,1,236.72,10.0,BOUTIQUE,livre,strasbourg
CMD0011190,13/02/2023,C02346,P0025,M04,2,961.7,5.0,web,livre,Toulouse
CMD0007881,17 Jul 2023,C00397,P0009,M03,3,175.27,0.0,telephone,livre,Toulouse
CMD0011799,26 Mar 2024,C01081,P0033,M07,1,385.75,0.0,web,livre,Nantes
CMD0016118,01 Nov 2024,990020,P0006,M05,3,1282.92,,web,livre,Paris
CMD0002753,14/09/2023,C02236,P0034,M05,3,417.72,0.0,web,livre,Nantes
CMD0002045,2024/12/08 09:16,C01708,P0010,M01,3,559.54,0.0,web,livre,Paris
CMD0017929,2024-08-22,C01473,P0016,M02,1,293.71,15.0,boutique,livre,Geneve
CMD0011769,17/12/2023,C02670,P0030,M99,3,772.95,20.0,boutique,retourne,Bordeaux
CMD0001193,07 Dec 2024,C00595,P0028,M06,2,65.85,0.0,web,annule,BORDEAUX
CMD0004959,18/04/2024,C01971,P0030,M06,1,898.74,,boutique,livre,Bordeaux
CMD0004235,09/10/2024,C00831,P0006,M01,1,1102.96,20.0,WEB,livre,Paris
CMD0007301,2023/12/01 11:38,C02112,P0020,M06,3,769.12,10.0,web,livre,  Lille 
CMD0013569,04 Feb 2023,C00555,P0024,M99,2,1045.97,,boutique,livre,Strasbourg
CMD0015549,2023/10/12 17:43,C00162,P0020,M03,3,831.37,0.0,telephone,livre,Nantes
CMD0000794,2024/03/21 11:44,C01103,P0037,M99,3,153.15,0.0,boutique,livre,Strasbourg
CMD0007692,26/12/2024,C02075,P0007,M01,3,"871,10 EUR",0.0,boutique,annule,LILLE
CMD0010350,16/01/2024,C02501,P0016,M06,2,"296,73 EUR",0.0,telephone,livre,Bordeaux
CMD0001539,11/11/2023,C00145,P0006,M08,6,1067.49,0.0,telephone,retourne,Lille
CMD0004002,24/03/2024,C02828,P0029,M08,1,203.96,0.0,WEB,annule,Bordeaux
CMD0005872,31-03-2024,C00046,P0002,M04,2,586.31,0.0,web,livre,Nantes
CMD0016533,2024/11/30 13:19,C02073,P0037,M99,1,185.69,5.0,BOUTIQUE,livre,Strasbourg
CMD0005044,2024/03/23 18:58,C00839,P0039,M04,1,273.59,0.0,boutique,retourne,Paris
CMD0011620,20 Feb 2023,C00383,P0038,M04,2,558.56,0.0,boutique,livre,Toulouse
CMD0002705,2024-02-01,C01156,P0013,M99,1,793.9,10.0,web,annule,Strasbourg
CMD0011125,26 Jan 2023,C01615,P0001,M04,2,932.57,0.0,TELEPHONE,livre,STRASBOURG
CMD0015465,26/11/2024,C02516,P0013,M05,1,801.82,10.0,web,retourne,bordeaux
CMD0006964,2024/06/23 13:32,C02766,P0025,M07,1,939.75,0.0,boutique,annule,Marseille
CMD0016441,10 Mar 2023,C02236,P0030,M07,2,788.62,15.0,boutique,retourne,NANTES
CMD0003126,2024-08-24,C00945,P0013,M04,3,"753,18 EUR",20.0,web,retourne,lille
CMD0017995,17 Mar 2024,C00878,P0017,M04,1,650.2,10.0,web,retourne,Lille
CMD0004245,2024-09-24,C00034,P0029,M99,2,193.22,5.0,telephone,livre,Strasbourg
CMD0001345,17 Feb 2023,C01518,P0017,M07,1,737.69,0.0,BOUTIQUE,annule,NANTES
CMD0017765,2024-08-25,C02223,P0008,M02,2,938.82,20.0,web,livre,BORDEAUX
CMD0005295,2024-05-12,C02189,P0033,M08,1,436.68,0.0,boutique,retourne,Lille
CMD0014801,18-04-2024,C00158,P0039,M03,1,277.08,,boutique,annule,Paris
CMD0006578,25-11-2024,C02387,P0035,M03,3,533.14,,BOUTIQUE,livre,Strasbourg
CMD0002096,2024-02-19,C02488,P0026,M02,1,234.7,5.0,web,annule,Lyon
CMD0015473,2024-12-30,C02111,P0003,M99,6,949.07,10.0,boutique,livre,toulouse
CMD0012567,2024-07-24,C02900,P0025,M02,2,871.76,0.0,telephone,annule,Geneve
CMD0007639,2023/04/08 11:09,C01758,P0033,M05,3,388.82,,web,annule,Bordeaux
CMD0002774,2023/01/06 18:02,990011,P0037,M05,3,173.71,0.0,telephone,livre,Nantes
CMD0014667,2024/07/25 20:17,C02942,P0004,M05,3,907.62,20.0,web,livre,LYON
CMD0012312,2024/01/31 19:29,C00238,P0012,M01,3,1074.29,0.0,boutique,livre,Bordeaux
CMD0012797,04 Jun 2023,C01695,P0003,M04,3,1045.03,0.0,TELEPHONE,livre,Paris
CMD0001064,2023-12-17,C00372,P0006,M03,3,1164.12,0.0,boutique,annule,PARIS
CMD0010175,2023-06-04,C02395,P0030,M99,2,869.91,20.0,web,annule,Bordeaux
CMD0000947,16/11/2024,C02843,P0020,M04,1,824.86,0.0,telephone,livre,Marseille
CMD0008117,23/05/2023,C00353,P0024,M06,3,1020.73,0.0,web,livre,Toulouse
CMD0017665,28-07-2023,C00026,P0007,M06,3,860.07,0.0,web,livre,Marseille
CMD0016768,2023/08/07 09:02,C00077,P0021,M07,1,1002.32,5.0,web,livre,Bordeaux
CMD0014964,2023-10-03,C01606,P0008,M01,3,1012.31,15.0,WEB,livre,Lyon
CMD0005982,07/08/2024,C00662,P0028,M08,1,70.11,0.0,telephone,livre,Strasbourg
CMD0006300,2023/04/19 14:51,C02699,P0035,M01,1,586.73,,boutique,livre,Toulouse
CMD0005926,07-01-2024,C00263,P0039,M08,3,"265,40 EUR",20.0,web,livre,strasbourg
CMD0010013,2023/11/18 12:16,C01586,P0014,M05,2,1083.91,0.0,boutique,livre,Nantes
CMD0012417,11-05-2024,C00044,P0031,M99,1,865.36,20.0,web,livre,Strasbourg
CMD0001392,08 Feb 2024,C01654,P0038,M02,1,622.81,0.0,boutique,annule,Bordeaux
CMD0001494,27-10-2024,C01170,P0017,M07,3,"612,57 EUR",20.0,web,livre,Nantes
CMD0003614,13/02/2024,C01112,P0012,M06,1,1096.12,0.0,telephone,livre,Paris
CMD0010741,06 Jan 2023,C02655,P0036,M07,1,255.17,5.0,telephone,livre,Bordeaux
CMD0003615,30/01/2023,C01276,P0035,M08,3,611.23,15.0,web,livre,Strasbourg
CMD0017088,2023-12-29,C01425,P0030,M07,2,843.89,15.0,boutique,annule,Strasbourg
CMD0012938,2023-07-13,C00621,P0038,M01,2,576.65,20.0,web,retourne,Bordeaux
CMD0017834,2023/10/21 17:16,C00503,P0003,M07,1,"1068,01 EUR",0.0,boutique,livre,Bordeaux
CMD0006438,2023-03-17,C02228,P0019,M07,1,1085.73,15.0,WEB,annule,Strasbourg
CMD0010642,19-02-2024,C02636,P0029,M05,1,195.9,10.0,boutique,livre,Strasbourg
CMD0002502,2024-03-04,C00764,P0014,M03,3,"1076,04 EUR",5.0,web,livre,strasbourg
CMD0008259,08-04-2024,C02443,P0007,M99,2,934.57,5.0,web,livre,Strasbourg
CMD0002822,26/07/2023,C01800,P0003,M08,3,986.45,20.0,boutique,livre,NANTES
CMD0000083,2024-07-01,C02749,P0003,M07,2,1032.37,,boutique,livre,Nantes
CMD0004366,05/03/2024,C02468,P0030,M05,2,787.61,0.0,boutique,annule,Paris
CMD0004391,2024/12/02 16:16,C01730,P0029,M07,2,"201,08 EUR",20.0,boutique,retourne,Paris
CMD0013753,31 Jan 2024,C01592,P0005,M07,2,131.25,5.0,telephone,livre,Strasbourg
CMD0007959,2024-07-07,C02120,P0036,M06,2,223.72,0.0,WEB,livre,  Paris 
CMD0008216,2023/04/23 18:52,C02326,P0009,M05,1,"167,30 EUR",5.0,BOUTIQUE,retourne,  Lyon 
CMD0015544,2023-09-21,C01040,P0004,M02,1,858.5,0.0,web,annule,NANTES
CMD0001406,2024/03/31 10:06,C01798,P0031,M05,2,833.76,0.0,web,annule,Lyon
CMD0004913,2023/09/18 16:12,C00260,P0001,M08,3,909.11,0.0,telephone,livre,Nantes
CMD0011847,24/07/2023,C01337,P0009,M08,2,177.7,,boutique,retourne,Lyon
CMD0007604,22 Mar 2023,C01077,P0011,M99,2,496.68,,telephone,annule,Bordeaux
CMD0001628,18/12/2023,C02877,P0003,M02,6,1126.91,0.0,WEB,livre,nantes
CMD0006134,08-08-2024,C01618,P0017,M08,3,620.99,15.0,web,livre,Toulouse
CMD0002240,2024-08-23,C01147,P0023,M02,3,102.63,20.0,web,livre,Bordeaux
CMD0000914,22 May 2023,C02473,P0009,M05,2,171.45,0.0,boutique,livre,Paris
CMD0001634,21/05/2024,C02163,P0009,M03,2,162.89,0.0,BOUTIQUE,annule,strasbourg
CMD0010803,29/05/2024,C02261,P0008,M05,2,"957,17 EUR",0.0,web,livre,  Nantes 
CMD0001564,2024-07-27,C01378,P0035,M04,1,569.78,0.0,web,annule,LILLE
CMD0001963,13/10/2023,C02687,P0029,M02,1,197.97,5.0,web,livre,Nantes
CMD0008524,03/06/2024,C01512,P0012,M02,1,1038.9,15.0,boutique,livre,strasbourg
CMD0016218,03-05-2024,C01991,P0017,M07,3,694.09,0.0,web,annule,Paris
CMD0011481,2023-08-06,C01244,P0021,M06,2,869.07,0.0,boutique,retourne,  Marseille 
CMD0004255,31-01-2024,990051,P0007,M03,3,841.78,,  boutique ,livre,Lyon
CMD0011140,01/01/2023,C02488,P0023,M06,2,96.67,15.0,web,livre,paris
CMD0012807,21 Sep 2023,C02149,P0024,M03,3,1117.79,0.0,web,annule,  Bordeaux 
CMD0001912,2023-05-14,C02692,P0016,M04,2,265.48,20.0,boutique,livre,Toulouse
CMD0011285,17-05-2023,C02591,P0033,M05,1,383.45,5.0,web,livre,  Strasbourg 
CMD0008721,2023-07-19,C02314,P0023,M06,3,97.07,0.0,  boutique ,livre,Nantes
CMD0012167,2024-11-06,C02740,P0023,M03,3,102.15,20.0,web,livre,Strasbourg
CMD0009704,29-11-2024,C02425,P0012,M06,2,1166.02,5.0,boutique,livre,Paris
CMD0004731,21/10/2023,C01283,P0001,M02,2,949.48,0.0,web,livre,Paris
CMD0014516,2023/03/06 15:25,C00144,P0016,M03,3,271.85,0.0,boutique,livre,  Nantes 
CMD0016393,2023/11/19 17:28,C00033,P0021,M05,2,876.76,10.0,telephone,livre,Bordeaux
CMD0004916,2023-09-06,C00387,P0023,M02,3,97.88,5.0,web,livre,Paris
CMD0005390,23 Jun 2023,C01926,P0029,M01,1,188.29,,web,livre,Lille
CMD0010504,03/02/2023,C00379,P0009,M02,2,170.95,,  boutique ,annule,BORDEAUX
CMD0002690,02/12/2023,C01399,P0026,M99,1,224.4,0.0,web,livre,Paris
CMD0017611,26-10-2024,C02317,P0007,M07,1,969.17,20.0,  web ,livre,Bordeaux
CMD0011965,2024/07/25 17:45,C02994,P0002,M04,1,520.36,0.0,web,livre,Lille
CMD0017126,07-11-2024,C00654,P0030,M02,1,754.38,,boutique,annule,Marseille
CMD0010249,2023-04-22,C02559,P0010,M03,1,511.98,15.0,web,retourne,Lyon
CMD0005283,02 Jan 2023,C00723,P0024,M03,3,1170.88,15.0,telephone,livre,Toulouse
CMD0005474,09-11-2023,C01401,P0023,M05,1,94.83,20.0,boutique,annule,Lyon
CMD0010840,04 May 2024,C00827,P0025,M02,2,912.72,20.0,boutique,livre,  Strasbourg 
CMD0003602,2024/03/03 17:17,C01948,P0020,M02,2,730.61,0.0,BOUTIQUE,annule,Lille
CMD0009345,12/08/2024,C01016,P0002,M01,3,562.92,5.0,web,annule,Bordeaux
CMD0012091,27/12/2024,C02173,P0016,M06,5,286.0,0.0,web,livre,Strasbourg
CMD0016051,2024-11-02,C02293,P0008,M07,2,1028.32,15.0,web,livre,MARSEILLE
CMD0003735,29 Oct 2023,C00678,P0035,M03,2,626.09,20.0,telephone,livre,Paris
CMD0007968,2024/12/10 15:18,C02201,P0013,M01,2,727.31,20.0,web,annule,Bordeaux
CMD0002183,03/02/2023,C00768,P0017,M02,3,682.08,5.0,web,livre,toulouse
CMD0013935,2024/01/20 19:18,C00534,P0019,M99,2,1015.66,0.0,web,livre,Marseille
CMD0004458,27-09-2023,C00705,P0038,M07,1,568.79,5.0,web,livre,Lille
CMD0007864,14 Jun 2023,C02601,P0033,M06,1,397.86,0.0,WEB,livre,Paris
CMD0016156,11 Sep 2024,C00310,P0009,M99,3,179.65,20.0,boutique,livre,Paris
CMD0010862,09 Feb 2024,C00051,P0028,M02,2,65.47,15.0,BOUTIQUE,livre,Toulouse
CMD0005804,01-02-2023,C02910,P0039,M07,3,263.52,,BOUTIQUE,retourne,  Lyon 
CMD0004866,2023-04-09,C00075,P0038,M04,3,551.51,10.0,boutique,livre,Marseille
CMD0009020,01-03-2024,C02849,P0029,M02,1,194.97,15.0,web,livre,Bordeaux
CMD0006255,22/11/2023,C02056,P0034,M05,2,461.72,,web,livre,Bordeaux
CMD0005520,2023/07/13 10:11,C00564,P0005,M05,2,125.73,0.0,web,livre,  Marseille 
CMD0014456,27/06/2023,C01648,P0033,M05,1,422.45,15.0,web,annule,Nantes
CMD0012105,25/06/2024,C01188,P0006,M99,3,1127.64,0.0,web,annule,Strasbourg
CMD0010496,2024-09-29,C01813,P0023,M02,2,94.58,5.0,WEB,livre,Bordeaux
CMD0015654,2024-04-05,C02377,P0010,M03,1,524.16,20.0,telephone,annule,Nantes
CMD0007759,28/04/2023,C00774,P0036,M08,2,229.37,,web,livre,LYON
CMD0016491,27 May 2023,C01530,P0022,M99,1,419.19,15.0,web,annule,Bordeaux
CMD0007520,30/07/2023,C00054,P0003,M07,1,1071.2,0.0,  web ,livre,Marseille
CMD0017173,02 Jul 2024,C00920,P0037,M99,2,175.94,0.0,telephone,annule,MARSEILLE
CMD0011087,03-08-2023,C00854,P0018,M03,1,83.17,0.0,web,livre,Lyon
CMD0000656,21 Apr 2024,C02752,P0022,M07,2,462.26,10.0,BOUTIQUE,livre,LILLE
CMD0016919,06/10/2023,C00812,P0011,M05,1,436.91,,boutique,livre,Lille
CMD0004474,2024/11/18 19:01,C00198,P0037,M06,3,170.41,15.0,web,retourne,Paris
CMD0003327,01-10-2024,C00335,P0038,M08,2,560.38,0.0,web,livre,  Toulouse 
CMD0010361,06-10-2023,C00364,P0012,M99,3,1089.4,0.0,web,livre,Nantes
CMD0006521,15/09/2023,C02856,P0012,M02,3,1062.94,15.0,web,livre,paris
CMD0011422,2024-07-27,C01195,P0022,M03,2,465.01,0.0,telephone,livre,Marseille
CMD0012419,2023-04-07,C00463,P0001,M08,2,858.94,5.0,WEB,retourne,Bordeaux
CMD0012038,2023/02/03 09:58,C01277,P0027,M03,2,554.54,0.0,telephone,livre,Lyon
CMD0001237,2024/09/09 18:43,C00381,P0033,M01,1,388.41,15.0,web,retourne,Nantes
CMD0000047,27/03/2024,C01217,P0003,M03,2,1034.19,20.0,boutique,livre,bordeaux
CMD0010655,2023/10/16 08:36,C01823,P0039,M01,3,305.79,10.0,TELEPHONE,livre,Marseille
CMD0014666,2023/02/16 16:21,C01456,P0035,M07,3,564.78,,web,retourne,Nantes
CMD0001012,25/02/2023,C00233,P0018,M05,2,96.23,0.0,  web ,livre,LILLE
CMD0013326,16 May 2023,C00462,P0013,M03,1,771.99,0.0,web,livre,  Lille 
CMD0008234,2023/01/13 20:10,C02811,P0036,M06,2,217.18,15.0,web,livre,lyon
CMD0005884,,C01045,P0021,M02,2,963.48,0.0,BOUTIQUE,annule,Marseille
CMD0007042,15/02/2023,C02349,P0027,M08,1,549.47,0.0,BOUTIQUE,annule,Lyon
CMD0007664,01/05/2023,C01853,P0031,M07,3,881.33,,web,livre,Lyon
CMD0003061,2024/05/22 08:09,C02662,P0009,M99,3,167.76,0.0,web,retourne,Lyon
CMD0005769,2024-09-08,C02257,P0003,M08,1,1048.5,15.0,web,livre,BORDEAUX
CMD0014929,21/01/2024,C01708,P0010,M08,3,519.5,15.0,web,retourne,Strasbourg
CMD0001640,17 Feb 2023,C00360,P0037,M04,3,173.31,20.0,  boutique ,livre,Strasbourg
CMD0012806,31/10/2023,C01114,P0029,M01,1,184.3,20.0,boutique,retourne,Paris
CMD0008515,09-08-2024,C02278,P0020,M02,2,792.08,10.0,telephone,livre,strasbourg
CMD0004676,05-01-2023,C02923,P0030,M01,2,859.68,0.0,TELEPHONE,livre,Bordeaux
CMD0016855,27-04-2024,C01655,P0010,M08,1,592.17,,telephone,livre,Lille
CMD0006299,2023/11/05 10:09,C02574,P0027,M99,2,"612,80 EUR",0.0,telephone,livre,nantes
CMD0012739,2023/11/18 12:27,C02889,P0009,M02,2,"176,04 EUR",5.0,telephone,livre,Paris
CMD0002048,04-09-2024,C01152,P9999,M05,3,802.17,5.0,web,livre,Toulouse
CMD0004047,,C02393,P0023,M05,2,99.39,5.0,web,livre,Lyon
CMD0016988,2024/01/22 14:55,C01093,P0033,M04,2,396.46,0.0,web,livre,Lille
CMD0012871,26/01/2023,990023,P0006,M08,3,1065.67,5.0,boutique,retourne,Lyon
CMD0010872,25/02/2024,C01783,P0005,M04,2,"132,22 EUR",0.0,web,annule,Lyon
CMD0004563,17/03/2023,C02236,P0034,M07,2,448.72,0.0,BOUTIQUE,annule,NANTES
CMD0016935,2024-12-27,C00803,P0031,M02,2,830.96,0.0,web,retourne,Strasbourg
CMD0009801,2023/12/29 15:13,C01387,P0021,M02,6,893.13,5.0,BOUTIQUE,livre,Nantes
CMD0016665,2023-11-25,C00210,P0008,M02,2,880.38,15.0,web,livre,Marseille
CMD0007149,04-11-2024,C02866,P0030,M05,2,816.91,0.0,web,livre,Strasbourg
CMD0013072,2024/08/29 12:45,C01305,P0038,M02,2,552.35,10.0,  web ,annule,Marseille
CMD0015379,20/07/2023,C00224,P0008,M03,2,957.55,0.0,boutique,livre,BORDEAUX
CMD0015053,2023/11/29 16:00,C02889,P0016,M04,5,"307,73 EUR",0.0,web,livre,toulouse
CMD0002934,22 Jul 2023,C00094,P0028,M05,3,67.36,0.0,WEB,annule,Toulouse
CMD0013727,28/11/2023,C01965,P0010,M04,1,535.19,,web,livre,Paris
CMD0013646,07/04/2024,C00017,P0027,M07,3,559.43,0.0,web,livre,Bordeaux
CMD0008955,2023/10/04 11:56,C02630,P0011,M06,2,482.76,5.0,boutique,livre,Bordeaux
CMD0014191,2024-04-26,C01425,P0028,M03,3,61.54,20.0,web,livre,lyon
CMD0006447,13 Jul 2023,C01700,P0025,M07,3,870.3,15.0,web,livre,  Strasbourg 
CMD0014117,03 Jan 2023,C00704,P0011,M06,1,440.46,15.0,web,livre,Strasbourg
CMD0008059,2023-08-24,C00552,P0036,M03,2,236.22,15.0,web,livre,Lyon
CMD0009084,2023/02/22 19:36,C00887,P0001,M06,3,920.28,15.0,boutique,retourne,  Paris 
CMD0000445,14 Nov 2024,C02676,P0036,M05,2,258.24,15.0,web,livre,Bordeaux
CMD0008102,07 Jun 2023,C02390,P0032,M05,-3,1088.52,0.0,boutique,livre,Paris
CMD0013106,04 Aug 2024,C01831,P0009,M06,1,180.95,0.0,web,livre,paris
CMD0007990,2023/02/25 13:46,C01328,P0034,M03,1,458.8,15.0,telephone,livre,Toulouse
CMD0008353,19-11-2023,C00815,P0015,M06,3,551.72,15.0,boutique,annule,BORDEAUX
CMD0001899,14/10/2023,C01774,P0032,M04,2,1142.95,10.0,web,livre,bordeaux
CMD0015030,06/03/2024,C02974,P0016,M03,1,280.29,10.0,web,livre,Lyon
CMD0012268,2024-02-15,C01955,P0013,M99,1,748.72,20.0,boutique,annule,toulouse
CMD0016399,2024/12/18 17:25,C01099,P0037,M01,1,167.64,0.0,telephone,livre,Marseille
CMD0009859,22-12-2023,C01206,P0008,M02,5,897.96,15.0,  boutique ,livre,  Strasbourg 
CMD0000474,18 Jun 2024,990028,P0010,M02,2,"543,47 EUR",10.0,web,annule,Strasbourg
CMD0004665,07 Feb 2023,C00540,P0022,M01,3,465.71,0.0,BOUTIQUE,livre,MARSEILLE
CMD0009333,2023-02-26,C02236,P0002,M08,2,562.24,0.0,WEB,annule,  Bordeaux 
CMD0000039,19 Oct 2024,C00237,P0027,M02,1,548.44,20.0,web,livre,Lille
CMD0013932,22/02/2023,C01158,P0018,M07,3,92.43,0.0,web,annule,Lyon
CMD0000594,26 Nov 2024,C01686,P0003,M06,5,974.89,0.0,telephone,annule,Lille
CMD0008737,07/09/2023,C02630,P0038,M08,2,635.59,20.0,boutique,livre,Strasbourg
CMD0006435,2024/02/17 15:45,C01238,P0019,M07,1,1031.3,5.0,web,annule,Nantes
CMD0004128,16-09-2024,C00567,P0011,M01,2,475.71,0.0,boutique,livre,Strasbourg
CMD0012569,25/05/2023,C01507,P0011,M03,3,"453,51 EUR",0.0,WEB,livre,Nantes
CMD0012578,2024/06/28 17:46,C02435,P0038,M03,2,632.79,0.0,WEB,livre,Lille
CMD0015592,23 Nov 2023,C02630,P0005,M05,1,"129,53 EUR",,web,retourne,  Toulouse 
CMD0000740,31 Mar 2023,C01522,P0015,M05,2,557.81,5.0,web,annule,Strasbourg
CMD0000577,28/09/2023,C00666,P0031,M99,2,924.53,10.0,  web ,retourne,Strasbourg
CMD0017285,08-06-2024,C02307,P0035,M07,1,611.07,10.0,telephone,retourne,  Marseille 
CMD0008877,2024-08-22,C02371,P0005,M02,2,123.44,0.0,web,annule,  Nantes 
CMD0005374,13-09-2023,C02344,P0001,M04,2,992.06,0.0,  boutique ,livre,Strasbourg
CMD0010851,2024/08/12 10:46,C01024,P0005,M08,2,137.02,,TELEPHONE,livre,  Bordeaux 
CMD0002414,2024-07-16,C02295,P0030,M08,1,770.68,,web,livre,Paris
CMD0005078,15-01-2024,C00096,P0019,M03,1,"946,07 EUR",10.0,web,livre,Lille
CMD0011255,05-04-2024,C02964,P0039,M04,2,279.93,5.0,web,livre,Paris
CMD0004572,14 May 2023,C00710,P0009,M01,3,160.41,,web,annule,LILLE
CMD0012356,22/05/2023,C00840,P0006,M05,2,1150.5,0.0,web,livre,Bordeaux
CMD0005756,2024-08-14,C02838,P0025,M04,1,1017.71,0.0,boutique,livre,Toulouse
CMD0010044,2024-05-11,C01103,P0039,M08,2,286.14,0.0,web,annule,Bordeaux
CMD0005254,19 May 2024,C02776,P0030,M08,1,880.32,10.0,web,retourne,paris
CMD0015126,2024-12-17,C02139,P0034,M04,2,461.88,5.0,WEB,livre,Lille
CMD0000916,04 Feb 2024,C01930,P0010,M99,1,545.18,5.0,WEB,livre,Paris
CMD0011917,02-01-2023,990009,P0007,M02,1,979.68,,web,livre,Lille
CMD0011134,09 Apr 2023,C01651,P0034,M01,3,434.73,,telephone,livre,  Marseille 
CMD0005079,23 Aug 2023,C01922,P0039,M04,3,293.89,,web,retourne,Lyon
CMD0009825,16-09-2023,C00771,P0027,M05,2,567.95,0.0,web,livre,bordeaux
CMD0000585,05/05/2023,C00337,P0015,M99,2,499.27,0.0,telephone,livre,Lyon
CMD0010183,02-05-2024,C00165,P0003,M99,1,1130.5,0.0,  web ,livre,Strasbourg
CMD0008400,2024-02-28,C01899,P0023,M03,3,103.93,15.0,web,livre,MARSEILLE
CMD0002324,19 Jul 2023,C01127,P0027,M06,1,"591,91 EUR",0.0,telephone,livre,Marseille
CMD0008134,04/07/2023,C01457,P0021,M08,3,969.55,0.0,boutique,retourne,Strasbourg
CMD0008695,,C00971,P0023,M08,1,97.13,15.0,WEB,livre,paris
CMD0004312,2024-09-17,C01503,P0020,M08,3,773.79,,web,livre,Nantes
CMD0014879,2024-09-22,C02898,P0003,M02,1,1052.89,0.0,boutique,livre,Toulouse
CMD0017760,2024/05/05 19:09,C02841,P0005,M06,3,129.42,20.0,boutique,livre,Marseille
CMD0013909,2023/02/18 14:55,C01623,P0014,M01,3,"923,34 EUR",,web,livre,Toulouse
CMD0013222,2024-01-03,C02302,P0021,M01,3,934.28,0.0,telephone,annule,Strasbourg
CMD0011365,2024/09/04 19:15,C00629,P0019,M99,3,1007.67,15.0,  web ,livre,  Strasbourg 
CMD0000245,2024/02/24 11:56,C01569,P0012,M01,1,1156.6,15.0,web,annule,Lille
CMD0013345,26/01/2024,C02410,P0018,M02,1,98.42,20.0,web,livre,Lyon
CMD0012408,2024/03/22 19:03,C02623,P0027,M01,1,555.92,15.0,telephone,livre,Strasbourg
CMD0005897,26-01-2024,C01285,P0024,M08,3,1098.85,0.0,boutique,livre,Lille
CMD0014406,12 Mar 2024,C00124,P0007,M03,3,967.87,0.0,web,livre,Lyon
CMD0013684,,C02976,P0006,M01,3,1267.21,0.0,boutique,retourne,nantes
CMD0001653,2024-01-04,C00637,P0029,M99,1,212.3,10.0,  boutique ,livre,Strasbourg
CMD0015472,17/07/2023,C02084,P0010,M06,1,593.08,,boutique,livre,STRASBOURG
CMD0015738,08 Dec 2024,C00195,P0017,M01,5,669.94,15.0,web,livre,Bordeaux
CMD0004649,22/03/2024,C01114,P0021,M02,3,932.06,20.0,  boutique ,retourne,Bordeaux
CMD0006325,17/04/2024,C02347,P0015,M01,3,589.98,,telephone,livre,Lille
CMD0001968,2023-06-16,C01573,P0006,M99,3,1116.39,5.0,web,livre,strasbourg
CMD0008156,2023/12/09 15:08,C01792,P0019,M99,2,1063.52,0.0,web,annule,Lyon
CMD0007976,12-04-2023,C00474,P0030,M05,1,755.24,5.0,web,livre,Strasbourg
CMD0006107,,C02935,P0017,M02,1,710.88,5.0,boutique,livre,Marseille
CMD0001224,17 Jun 2023,C01074,P0012,M01,1,1201.87,5.0,telephone,livre,  Marseille 
CMD0010627,01 Nov 2023,C00526,P0001,M99,3,966.74,15.0,web,livre,bordeaux
CMD0015898,2024/10/20 12:53,C02971,P0007,M08,2,"899,98 EUR",10.0,web,retourne,  Toulouse 
CMD0017533,2024-02-26,C02217,P0001,M02,1,996.78,,telephone,annule,Paris
CMD0007733,2024-11-16,C02884,P9999,M03,1,116.1,0.0,  web ,livre,Nantes
CMD0004451,2023/04/04 08:18,C00302,P0018,M01,2,88.75,15.0,boutique,annule,Paris
CMD0003105,2023-08-16,C01256,P0021,M06,1,988.08,10.0,boutique,livre,Bordeaux
CMD0010149,10/09/2023,C00505,P0004,M99,3,879.09,0.0,boutique,livre,Lyon
CMD0012400,2023/02/15 15:21,C00132,P0014,M07,1,970.14,,boutique,livre,Toulouse
CMD0002873,19-08-2023,C02191,P0035,M05,3,626.64,10.0,WEB,annule,Toulouse
CMD0014865,2024-07-06,C02713,P0034,M07,1,436.85,,web,livre,Lille
CMD0011873,2024/01/22 13:17,C00354,P0038,M99,2,586.55,15.0,web,livre,Toulouse
CMD0012550,2023-06-04,C01971,P0023,M01,2,105.47,0.0,boutique,livre,Nantes
CMD0017357,08 Oct 2024,C00679,P0029,M99,3,187.49,10.0,web,livre,Lille
CMD0000645,2023/08/09 09:05,C02058,P0019,M01,1,902.83,20.0,web,retourne,Lyon
CMD0006046,17-11-2024,C01618,P0027,M05,3,600.23,0.0,BOUTIQUE,livre,Marseille
